timestamp,estate,probability
2024-10-24 15:09:53,focus,0.8303197026252747
2024-10-24 15:09:53,focus,0.8676115274429321
2024-10-24 15:09:53,focus,0.8590517044067383
2024-10-24 15:09:53,focus,0.807604968547821
2024-10-24 15:09:53,focus,0.845600426197052
2024-10-24 15:09:53,focus,0.8334758877754211
2024-10-24 15:09:53,focus,0.8754610419273376
2024-10-24 15:09:53,focus,0.9062821865081787
2024-10-24 15:09:53,focus,0.8736171126365662
2024-10-24 15:09:53,focus,0.8518803715705872
2024-10-24 15:09:53,focus,0.783081591129303
2024-10-24 15:09:53,focus,0.775751531124115
2024-10-24 15:09:53,focus,0.7659708857536316
2024-10-24 15:09:53,focus,0.7743094563484192
2024-10-24 15:09:53,focus,0.8352192640304565
2024-10-24 15:09:53,focus,0.8573389649391174
2024-10-24 15:09:53,focus,0.8737568259239197
2024-10-24 15:09:53,focus,0.8963568806648254
2024-10-24 15:09:53,focus,0.8809210658073425
2024-10-24 15:09:53,focus,0.9009606838226318
2024-10-24 15:09:53,focus,0.881532609462738
2024-10-24 15:09:53,focus,0.8710514903068542
2024-10-24 15:09:53,focus,0.8701858520507812
2024-10-24 15:09:53,focus,0.9013887047767639
2024-10-24 15:09:53,focus,0.8391509056091309
2024-10-24 15:09:54,focus,0.8256000876426697
2024-10-24 15:09:54,focus,0.8650333285331726
2024-10-24 15:09:54,focus,0.8820256590843201
2024-10-24 15:09:54,focus,0.875342071056366
2024-10-24 15:09:54,focus,0.8860593438148499
2024-10-24 15:09:54,focus,0.8714259266853333
2024-10-24 15:09:54,focus,0.862935483455658
2024-10-24 15:09:54,focus,0.8803272247314453
2024-10-24 15:09:54,focus,0.9091364145278931
2024-10-24 15:09:54,focus,0.8826195597648621
2024-10-24 15:09:54,focus,0.8467714190483093
2024-10-24 15:09:54,focus,0.8540893197059631
2024-10-24 15:09:54,focus,0.7678186297416687
2024-10-24 15:09:54,focus,0.8023261427879333
2024-10-24 15:09:54,focus,0.7954684495925903
2024-10-24 15:09:54,focus,0.7551063895225525
2024-10-24 15:09:54,focus,0.7974896430969238
2024-10-24 15:09:54,focus,0.804473876953125
2024-10-24 15:09:54,focus,0.8164259195327759
2024-10-24 15:09:54,focus,0.8261792659759521
2024-10-24 15:09:54,focus,0.8430157899856567
2024-10-24 15:09:54,focus,0.8906077742576599
2024-10-24 15:09:54,focus,0.9004327654838562
2024-10-24 15:09:54,focus,0.9003205299377441
2024-10-24 15:09:54,focus,0.9272686243057251
2024-10-24 15:09:54,focus,0.875821053981781
2024-10-24 15:09:54,focus,0.9128744602203369
2024-10-24 15:09:54,focus,0.8264206051826477
2024-10-24 15:09:54,focus,0.8810975551605225
2024-10-24 15:09:54,focus,0.8077413439750671
2024-10-24 15:09:55,focus,0.7256568074226379
2024-10-24 15:09:55,focus,0.7119731307029724
2024-10-24 15:09:55,focus,0.6567111611366272
2024-10-24 15:09:55,focus,0.6493714451789856
2024-10-24 15:09:55,focus,0.7096644043922424
2024-10-24 15:09:55,focus,0.6954478025436401
2024-10-24 15:09:55,focus,0.6778743863105774
2024-10-24 15:09:55,focus,0.6875107884407043
2024-10-24 15:09:55,focus,0.7571964263916016
2024-10-24 15:09:55,focus,0.5341094136238098
2024-10-24 15:09:55,focus,0.6312510967254639
2024-10-24 15:09:55,focus,0.6524614095687866
2024-10-24 15:09:55,focus,0.6790433526039124
2024-10-24 15:09:55,focus,0.6805605888366699
2024-10-24 15:09:55,distracted,0.5237355828285217
2024-10-24 15:09:55,distracted,0.6092327833175659
2024-10-24 15:09:55,tired,0.5341160893440247
2024-10-24 15:09:55,tired,0.5431456565856934
2024-10-24 15:09:55,tired,0.492281049489975
2024-10-24 15:09:55,distracted,0.9116625189781189
2024-10-24 15:09:55,distracted,0.9565645456314087
2024-10-24 15:09:55,distracted,0.9401751160621643
2024-10-24 15:09:55,distracted,0.9936090707778931
2024-10-24 15:09:55,distracted,0.9900604486465454
2024-10-24 15:09:55,distracted,0.989494264125824
2024-10-24 15:09:55,distracted,0.9809094071388245
2024-10-24 15:09:55,distracted,0.9828202724456787
2024-10-24 15:09:55,distracted,0.9826275706291199
2024-10-24 15:09:55,distracted,0.9929195046424866
2024-10-24 15:09:55,distracted,0.9930863976478577
2024-10-24 15:09:56,distracted,0.8314643502235413
2024-10-24 15:09:56,distracted,0.7150735855102539
2024-10-24 15:09:56,tired,0.5462185740470886
2024-10-24 15:09:56,focus,0.5240746736526489
2024-10-24 15:09:56,focus,0.8455896377563477
2024-10-24 15:09:56,focus,0.8784221410751343
2024-10-24 15:09:56,focus,0.9845243096351624
2024-10-24 15:09:56,focus,0.9886448383331299
2024-10-24 15:09:56,focus,0.9906384944915771
2024-10-24 15:09:56,focus,0.9853319525718689
2024-10-24 15:09:56,focus,0.9934044480323792
2024-10-24 15:09:56,focus,0.9879641532897949
2024-10-24 15:09:56,focus,0.9732089042663574
2024-10-24 15:09:56,focus,0.9860391616821289
2024-10-24 15:09:56,focus,0.9777038097381592
2024-10-24 15:09:56,focus,0.968535840511322
2024-10-24 15:09:56,focus,0.9799153804779053
2024-10-24 15:09:56,focus,0.9813082814216614
2024-10-24 15:09:56,focus,0.9783781170845032
2024-10-24 15:09:56,focus,0.9173014760017395
2024-10-24 15:09:56,focus,0.9507713317871094
2024-10-24 15:09:56,focus,0.9175060391426086
2024-10-24 15:09:56,focus,0.9175060391426086
2024-10-24 15:09:56,tired,0.6473469734191895
2024-10-24 15:09:56,tired,0.5912585258483887
2024-10-24 15:09:56,tired,0.4911186993122101
2024-10-24 15:09:56,tired,0.5560603141784668
2024-10-24 15:09:56,tired,0.5971638560295105
2024-10-24 15:09:56,tired,0.5507097840309143
2024-10-24 15:09:56,tired,0.6121734380722046
2024-10-24 15:09:57,tired,0.6636542081832886
2024-10-24 15:09:57,tired,0.7172958254814148
2024-10-24 15:09:57,tired,0.6778126955032349
2024-10-24 15:09:57,tired,0.5448509454727173
2024-10-24 15:09:57,focus,0.4130155146121979
2024-10-24 15:09:57,focus,0.4130155146121979
2024-10-24 15:09:57,focus,0.606460452079773
2024-10-24 15:09:57,focus,0.7883259654045105
2024-10-24 15:09:57,focus,0.9040127992630005
2024-10-24 15:09:57,focus,0.9599724411964417
2024-10-24 15:09:57,focus,0.9646692872047424
2024-10-24 15:09:57,focus,0.9713176488876343
2024-10-24 15:09:57,focus,0.9759414196014404
2024-10-24 15:09:57,focus,0.9765644073486328
2024-10-24 15:09:57,focus,0.9747282862663269
2024-10-24 15:09:57,focus,0.9757117033004761
2024-10-24 15:09:57,focus,0.9743745923042297
2024-10-24 15:09:57,focus,0.9556764960289001
2024-10-24 15:09:57,focus,0.9556764960289001
2024-10-24 15:09:57,focus,0.9641664624214172
2024-10-24 15:09:57,focus,0.9522293210029602
2024-10-24 15:09:57,focus,0.9579222202301025
2024-10-24 15:09:57,focus,0.8974261283874512
2024-10-24 15:09:57,focus,0.40994131565093994
2024-10-24 15:09:57,tired,0.7042770981788635
2024-10-24 15:09:57,tired,0.7045343518257141
2024-10-24 15:09:57,tired,0.7183294296264648
2024-10-24 15:09:57,tired,0.6288900971412659
2024-10-24 15:09:57,tired,0.6691964864730835
2024-10-24 15:09:58,tired,0.6595572829246521
2024-10-24 15:09:58,tired,0.6595572829246521
2024-10-24 15:09:58,tired,0.6733021140098572
2024-10-24 15:09:58,tired,0.5752102136611938
2024-10-24 15:09:58,tired,0.7190498113632202
2024-10-24 15:09:58,tired,0.6531163454055786
2024-10-24 15:09:58,tired,0.7476060390472412
2024-10-24 15:09:58,tired,0.6468671560287476
2024-10-24 15:09:58,tired,0.5976346135139465
2024-10-24 15:09:58,tired,0.7388996481895447
2024-10-24 15:09:58,tired,0.6022698879241943
2024-10-24 15:09:58,tired,0.5655677318572998
2024-10-24 15:09:58,tired,0.6435766816139221
2024-10-24 15:09:58,tired,0.692075252532959
2024-10-24 15:09:58,tired,0.692075252532959
2024-10-24 15:09:59,focus,0.8836687207221985
2024-10-24 15:09:59,focus,0.8907575011253357
2024-10-24 15:09:59,focus,0.8994355201721191
2024-10-24 15:09:59,focus,0.8959304690361023
2024-10-24 15:09:59,focus,0.8844282031059265
2024-10-24 15:09:59,focus,0.9140945076942444
2024-10-24 15:09:59,focus,0.8657591342926025
2024-10-24 15:09:59,focus,0.8657591342926025
2024-10-24 15:09:59,focus,0.8955432176589966
2024-10-24 15:09:59,focus,0.892836332321167
2024-10-24 15:09:59,focus,0.8772488832473755
2024-10-24 15:09:59,focus,0.8922783136367798
2024-10-24 15:09:59,focus,0.8906262516975403
2024-10-24 15:09:59,focus,0.9289712905883789
2024-10-24 15:09:59,focus,0.8912780284881592
2024-10-24 15:09:59,focus,0.881252646446228
2024-10-24 15:10:00,focus,0.6736369132995605
2024-10-24 15:10:00,distracted,0.4917842447757721
2024-10-24 15:10:00,focus,0.5731028914451599
2024-10-24 15:10:00,distracted,0.554563045501709
2024-10-24 15:10:00,distracted,0.554563045501709
2024-10-24 15:10:00,distracted,0.6521084308624268
2024-10-24 15:10:00,distracted,0.6936742663383484
2024-10-24 15:10:00,distracted,0.6612889766693115
2024-10-24 15:10:00,focus,0.6701096892356873
2024-10-24 15:10:00,focus,0.8030502200126648
2024-10-24 15:10:00,focus,0.8446992039680481
2024-10-24 15:10:00,focus,0.8301805257797241
2024-10-24 15:10:00,focus,0.8298249840736389
2024-10-24 15:10:00,focus,0.8843045830726624
2024-10-24 15:10:00,focus,0.8522579669952393
2024-10-24 15:10:00,focus,0.8824849724769592
2024-10-24 15:10:00,focus,0.8714818358421326
2024-10-24 15:10:00,focus,0.8714818358421326
2024-10-24 15:10:00,focus,0.9018662571907043
2024-10-24 15:10:00,focus,0.9136147499084473
2024-10-24 15:10:00,focus,0.9167921543121338
2024-10-24 15:10:00,focus,0.9240061044692993
2024-10-24 15:10:00,focus,0.9104050993919373
2024-10-24 15:10:00,focus,0.8965615034103394
2024-10-24 15:10:00,focus,0.914687991142273
2024-10-24 15:10:00,focus,0.8984238505363464
2024-10-24 15:10:00,focus,0.888150691986084
2024-10-24 15:10:00,focus,0.8659317493438721
2024-10-24 15:10:00,focus,0.8335211873054504
2024-10-24 15:10:00,focus,0.8989163041114807
2024-10-24 15:10:01,focus,0.8989163041114807
2024-10-24 15:10:01,focus,0.8853098154067993
2024-10-24 15:10:01,focus,0.8360830545425415
2024-10-24 15:10:01,focus,0.8442268967628479
2024-10-24 15:10:01,focus,0.8963773846626282
2024-10-24 15:10:01,focus,0.8813748955726624
2024-10-24 15:10:01,focus,0.8781352043151855
2024-10-24 15:10:01,focus,0.8336197733879089
2024-10-24 15:10:01,focus,0.8442644476890564
2024-10-24 15:10:01,focus,0.8355302810668945
2024-10-24 15:10:01,focus,0.8766558766365051
2024-10-24 15:10:01,focus,0.8716050982475281
2024-10-24 15:10:01,focus,0.8716050982475281
2024-10-24 15:10:01,focus,0.8515594005584717
2024-10-24 15:10:01,focus,0.8631876111030579
2024-10-24 15:10:01,focus,0.8490298986434937
2024-10-24 15:10:01,focus,0.8688172101974487
2024-10-24 15:10:01,focus,0.897638738155365
2024-10-24 15:10:01,focus,0.9237329959869385
2024-10-24 15:10:01,focus,0.9478236436843872
2024-10-24 15:10:01,focus,0.9333524703979492
2024-10-24 15:10:01,focus,0.946483850479126
2024-10-24 15:10:01,focus,0.8671612739562988
2024-10-24 15:10:01,focus,0.8353875279426575
2024-10-24 15:10:01,focus,0.8025224208831787
2024-10-24 15:10:01,focus,0.8025224208831787
2024-10-24 15:10:01,focus,0.7662767767906189
2024-10-24 15:10:01,distracted,0.5070276260375977
2024-10-24 15:10:01,distracted,0.53841233253479
2024-10-24 15:10:01,distracted,0.5202310681343079
2024-10-24 15:10:02,focus,0.5180408358573914
2024-10-24 15:10:02,focus,0.4878174960613251
2024-10-24 15:10:02,focus,0.5851578116416931
2024-10-24 15:10:02,focus,0.6707565784454346
2024-10-24 15:10:02,focus,0.7941520810127258
2024-10-24 15:10:02,focus,0.7931059002876282
2024-10-24 15:10:02,tired,0.40557852387428284
2024-10-24 15:10:02,distracted,0.44095978140830994
2024-10-24 15:10:02,distracted,0.44095978140830994
2024-10-24 15:10:02,distracted,0.46038001775741577
2024-10-24 15:10:02,distracted,0.7173640131950378
2024-10-24 15:10:02,distracted,0.686680257320404
2024-10-24 15:10:02,distracted,0.7765519022941589
2024-10-24 15:10:02,distracted,0.7964248657226562
2024-10-24 15:10:02,distracted,0.8386399149894714
2024-10-24 15:10:02,distracted,0.8502463698387146
2024-10-24 15:10:02,distracted,0.8472752571105957
2024-10-24 15:10:02,distracted,0.7962825298309326
2024-10-24 15:10:02,distracted,0.7341482043266296
2024-10-24 15:10:02,distracted,0.6713326573371887
2024-10-24 15:10:02,distracted,0.5443806052207947
2024-10-24 15:10:02,distracted,0.6373951435089111
2024-10-24 15:10:02,tired,0.5029816627502441
2024-10-24 15:10:02,tired,0.743384599685669
2024-10-24 15:10:02,tired,0.7537087202072144
2024-10-24 15:10:02,tired,0.7879895567893982
2024-10-24 15:10:02,tired,0.5436559915542603
2024-10-24 15:10:02,focus,0.4655247628688812
2024-10-24 15:10:02,focus,0.6571805477142334
2024-10-24 15:10:02,focus,0.6573116779327393
2024-10-24 15:10:03,focus,0.7488978505134583
2024-10-24 15:10:03,focus,0.7816604971885681
2024-10-24 15:10:03,focus,0.8154435157775879
2024-10-24 15:10:03,focus,0.8060801029205322
2024-10-24 15:10:03,focus,0.7878921627998352
2024-10-24 15:10:03,focus,0.8751277327537537
2024-10-24 15:10:03,focus,0.8674818873405457
2024-10-24 15:10:03,focus,0.927993655204773
2024-10-24 15:10:03,focus,0.9347789287567139
2024-10-24 15:10:03,focus,0.9186359643936157
2024-10-24 15:10:03,focus,0.863598108291626
2024-10-24 15:10:03,focus,0.9301338195800781
2024-10-24 15:10:03,focus,0.928787887096405
2024-10-24 15:10:03,focus,0.9357137084007263
2024-10-24 15:10:03,focus,0.9015205502510071
2024-10-24 15:10:03,focus,0.9083390235900879
2024-10-24 15:10:03,focus,0.9139143824577332
2024-10-24 15:10:03,focus,0.837281346321106
2024-10-24 15:10:03,focus,0.8284252285957336
2024-10-24 15:10:03,focus,0.8757203221321106
2024-10-24 15:10:03,focus,0.8344966173171997
2024-10-24 15:10:03,focus,0.807257890701294
2024-10-24 15:10:03,focus,0.8437713980674744
2024-10-24 15:10:03,focus,0.8335621953010559
2024-10-24 15:10:03,focus,0.8112186193466187
2024-10-24 15:10:03,focus,0.7829710245132446
2024-10-24 15:10:03,focus,0.7952540516853333
2024-10-24 15:10:03,focus,0.8400676250457764
2024-10-24 15:10:03,focus,0.8458167314529419
2024-10-24 15:10:03,focus,0.8514372706413269
2024-10-24 15:10:04,focus,0.8046742081642151
2024-10-24 15:10:04,focus,0.8263135552406311
2024-10-24 15:10:04,focus,0.8781916499137878
2024-10-24 15:10:04,focus,0.7756525874137878
2024-10-24 15:10:04,focus,0.7890133261680603
2024-10-24 15:10:04,focus,0.7804720401763916
2024-10-24 15:10:04,focus,0.7327259182929993
2024-10-24 15:10:04,focus,0.8229556083679199
2024-10-24 15:10:04,focus,0.6481102705001831
2024-10-24 15:10:04,focus,0.46284395456314087
2024-10-24 15:10:04,focus,0.7444143891334534
2024-10-24 15:10:04,focus,0.4760427474975586
2024-10-24 15:10:04,tired,0.4537505507469177
2024-10-24 15:10:04,focus,0.7210643291473389
2024-10-24 15:10:04,focus,0.9030205011367798
2024-10-24 15:10:04,focus,0.9597408175468445
2024-10-24 15:10:04,focus,0.9197788834571838
2024-10-24 15:10:04,focus,0.9261525273323059
2024-10-24 15:10:04,focus,0.9275121092796326
2024-10-24 15:10:04,focus,0.973070502281189
2024-10-24 15:10:04,focus,0.9789141416549683
2024-10-24 15:10:04,focus,0.9893736243247986
2024-10-24 15:10:04,focus,0.9908537864685059
2024-10-24 15:10:04,focus,0.9932286739349365
2024-10-24 15:10:04,focus,0.997840404510498
2024-10-24 15:10:04,focus,0.9989678859710693
2024-10-24 15:10:04,focus,0.9983822107315063
2024-10-24 15:10:04,focus,0.9987217783927917
2024-10-24 15:10:04,focus,0.998664140701294
2024-10-24 15:10:04,focus,0.998842179775238
2024-10-24 15:10:05,focus,0.9990224838256836
2024-10-24 15:10:05,focus,0.9988057613372803
2024-10-24 15:10:05,focus,0.9988514184951782
2024-10-24 15:10:05,focus,0.9991401433944702
2024-10-24 15:10:05,focus,0.9984117746353149
2024-10-24 15:10:05,focus,0.9990528225898743
2024-10-24 15:10:05,focus,0.9991227984428406
2024-10-24 15:10:05,focus,0.998684823513031
2024-10-24 15:10:05,focus,0.9693055748939514
2024-10-24 15:10:05,focus,0.587658166885376
