epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,11.4125,1.19876,0.2,1,1.45065,0.00019278,0.00019278,0.00019278
