epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,14.5185,0.99508,0.65672,1,0.95485,0.000232591,0.000232591,0.000232591
