id,timestamp,status,probability
1,2024-10-24 17:49:57,focus,0.7057966589927673
1,2024-10-24 17:49:57,focus,0.7639391422271729
1,2024-10-24 17:49:57,focus,0.795805037021637
1,2024-10-24 17:49:58,focus,0.9243406057357788
1,2024-10-24 17:49:58,focus,0.665918231010437
1,2024-10-24 17:49:58,focus,0.9665907621383668
1,2024-10-24 17:49:58,focus,0.9851422905921936
1,2024-10-24 17:49:58,focus,0.9960948824882508
1,2024-10-24 17:49:58,focus,0.992928683757782
1,2024-10-24 17:49:58,focus,0.9959139227867126
1,2024-10-24 17:49:58,focus,0.9806607365608216
1,2024-10-24 17:49:58,focus,0.9640399217605592
1,2024-10-24 17:49:58,focus,0.9917267560958862
1,2024-10-24 17:49:58,focus,0.9955755472183228
1,2024-10-24 17:49:58,focus,0.9953403472900392
1,2024-10-24 17:49:58,focus,0.9890851378440856
1,2024-10-24 17:49:58,focus,0.9970456957817078
1,2024-10-24 17:49:58,focus,0.9982707500457764
1,2024-10-24 17:49:58,focus,0.9983401298522948
1,2024-10-24 17:49:58,focus,0.9981344938278198
1,2024-10-24 17:49:58,focus,0.9985141158103944
1,2024-10-24 17:49:59,focus,0.9828068017959596
1,2024-10-24 17:49:59,focus,0.9884291291236876
1,2024-10-24 17:49:59,focus,0.9919149875640868
1,2024-10-24 17:49:59,focus,0.9974297881126404
1,2024-10-24 17:49:59,focus,0.9955434203147888
1,2024-10-24 17:49:59,focus,0.9983481168746948
1,2024-10-24 17:49:59,focus,0.9950646758079528
1,2024-10-24 17:49:59,focus,0.9923205971717834
1,2024-10-24 17:49:59,focus,0.99234938621521
1,2024-10-24 17:49:59,focus,0.997346043586731
1,2024-10-24 17:49:59,focus,0.9955345392227172
1,2024-10-24 17:49:59,focus,0.99447762966156
1,2024-10-24 17:49:59,focus,0.9972565770149232
1,2024-10-24 17:49:59,focus,0.9977813363075256
1,2024-10-24 17:49:59,focus,0.997082769870758
1,2024-10-24 17:49:59,focus,0.9975804090499878
1,2024-10-24 17:49:59,focus,0.9961252808570862
1,2024-10-24 17:50:00,focus,0.9980060458183287
1,2024-10-24 17:50:00,focus,0.9976933598518372
1,2024-10-24 17:50:00,focus,0.9969059824943542
1,2024-10-24 17:50:00,focus,0.9987342953681946
1,2024-10-24 17:50:00,focus,0.9969083666801452
1,2024-10-24 17:50:00,focus,0.9969083666801452
1,2024-10-24 17:50:00,focus,0.9978315234184264
1,2024-10-24 17:50:00,focus,0.9668130874633788
1,2024-10-24 17:50:00,focus,0.9803009629249572
1,2024-10-24 17:50:00,focus,0.979875147342682
1,2024-10-24 17:50:00,focus,0.956011176109314
1,2024-10-24 17:50:00,focus,0.9787405133247375
1,2024-10-24 17:50:00,focus,0.9817855954170228
1,2024-10-24 17:50:00,focus,0.9827486872673036
1,2024-10-24 17:50:00,focus,0.9812356233596802
1,2024-10-24 17:50:00,focus,0.9576150178909302
1,2024-10-24 17:50:01,focus,0.949394941329956
1,2024-10-24 17:50:01,focus,0.9467313885688782
1,2024-10-24 17:50:01,focus,0.9733390808105468
1,2024-10-24 17:50:01,focus,0.9937148690223694
1,2024-10-24 17:50:01,focus,0.977935791015625
1,2024-10-24 17:50:01,focus,0.9703013300895692
1,2024-10-24 17:50:01,focus,0.9862027168273926
1,2024-10-24 17:50:01,focus,0.9837434887886048
1,2024-10-24 17:50:01,focus,0.9761368632316588
1,2024-10-24 17:50:01,tired,0.9639136791229248
1,2024-10-24 17:50:01,tired,0.8587626218795776
1,2024-10-24 17:50:01,focus,0.8776997923851013
1,2024-10-24 17:50:01,focus,0.9732787609100342
1,2024-10-24 17:50:01,focus,0.9769556522369384
1,2024-10-24 17:50:02,focus,0.9630449414253236
1,2024-10-24 17:50:02,focus,0.9630449414253236
1,2024-10-24 17:50:02,focus,0.982396125793457
1,2024-10-24 17:50:02,focus,0.994163691997528
1,2024-10-24 17:50:02,focus,0.9920667409896852
1,2024-10-24 17:50:02,focus,0.9519213438034058
1,2024-10-24 17:50:02,focus,0.96943598985672
1,2024-10-24 17:50:02,focus,0.9834704995155334
1,2024-10-24 17:50:02,focus,0.9215402603149414
1,2024-10-24 17:50:02,focus,0.9473827481269836
1,2024-10-24 17:50:02,focus,0.8674978613853455
1,2024-10-24 17:50:02,focus,0.8891201615333557
1,2024-10-24 17:50:02,focus,0.8736909031867981
1,2024-10-24 17:50:02,focus,0.9556214809417723
1,2024-10-24 17:50:02,focus,0.8949148654937744
1,2024-10-24 17:50:02,focus,0.9810931086540222
1,2024-10-24 17:50:02,focus,0.9913493394851683
1,2024-10-24 17:50:02,focus,0.9843383431434632
1,2024-10-24 17:50:03,focus,0.9960452914237976
1,2024-10-24 17:50:03,focus,0.9959203004837036
1,2024-10-24 17:50:03,focus,0.9608150124549866
1,2024-10-24 17:50:03,focus,0.9224388599395752
1,2024-10-24 17:50:03,focus,0.9331201314926147
1,2024-10-24 17:50:03,focus,0.8930586576461792
1,2024-10-24 17:50:03,focus,0.8930586576461792
1,2024-10-24 17:50:03,focus,0.9945513606071472
1,2024-10-24 17:50:03,focus,0.9903271794319152
1,2024-10-24 17:50:03,focus,0.9918415546417236
1,2024-10-24 17:50:03,focus,0.9951955676078796
1,2024-10-24 17:50:03,focus,0.9970242381095886
1,2024-10-24 17:50:03,focus,0.9959600567817688
1,2024-10-24 17:50:03,focus,0.9959600567817688
1,2024-10-24 17:50:03,tired,0.9557753801345824
1,2024-10-24 17:50:03,tired,0.9629168510437012
1,2024-10-24 17:50:03,tired,0.7710060477256775
1,2024-10-24 17:50:04,focus,0.8723805546760559
1,2024-10-24 17:50:04,focus,0.9631487131118774
1,2024-10-24 17:50:04,focus,0.9933041930198668
1,2024-10-24 17:50:04,focus,0.9930078983306884
1,2024-10-24 17:50:04,focus,0.9984219074249268
1,2024-10-24 17:50:04,focus,0.9961673617362976
1,2024-10-24 17:50:04,focus,0.9988538026809692
1,2024-10-24 17:50:04,focus,0.9964913725852966
1,2024-10-24 17:50:04,focus,0.9972289204597472
1,2024-10-24 17:50:04,focus,0.9947794675827026
1,2024-10-24 17:50:04,focus,0.98682701587677
1,2024-10-24 17:50:04,focus,0.9906675219535828
1,2024-10-24 17:50:04,focus,0.9970300197601318
1,2024-10-24 17:50:04,focus,0.9993164539337158
1,2024-10-24 17:50:04,focus,0.9992332458496094
1,2024-10-24 17:50:04,focus,0.9985217452049256
1,2024-10-24 17:50:04,focus,0.987980306148529
1,2024-10-24 17:50:05,focus,0.9729251265525818
1,2024-10-24 17:50:05,focus,0.9840081930160522
